unit,airpol,airemsect,geo\time	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,BG	56.35274 	61.62986 	66.70353 	61.07371 	58.57696 	67.74379 	69.19675 	65.39125 	64.73424 	64.46671 	65.63081 	60.61347 	63.13267 	60.01301 	61.0443 	67.96546 	72.27394 	76.04754 	76.39585 	75.7943 	80.14817 	81.74932 	87.39006 	110.09791 	120.25016 	122.74499 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,CY	9.04455 	9.94547 	10.59895 	10.7494 	11.00713 	11.25429 	11.07747 	10.74577 	10.48922 	10.25062 	10.07147 	9.5881 	9.38013 	9.29302 	9.00332 	8.7098 	8.35007 	8.26431 	7.92719 	7.9274 	7.65377 	7.37688 	6.94566 	6.29109 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,CZ	128.00436 	131.48981 	135.57941 	136.59914 	134.71697 	143.35083 	147.994 	147.08165 	145.39862 	147.31652 	146.28942 	142.72797 	146.23317 	146.67786 	137.08226 	146.21032 	152.66509 	155.9064 	153.97009 	153.44819 	160.83717 	168.69384 	175.10603 	193.88429 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,DE	976.32638 	953.30163 	946.13895 	967.03873 	932.50213 	1000.86236 	997.73889 	1024.55083 	1015.59446 	1038.74134 	1053.96412 	1056.81403 	1077.96677 	1063.70417 	1063.33579 	1095.11279 	1120.07537 	1154.00007 	1135.28306 	1137.90822 	1156.08906 	1164.09562 	1213.20851 	1259.85045 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,DK	57.0825 	55.12072 	59.8975 	64.86975 	64.46687 	67.67493 	71.25659 	75.89912 	68.04102 	72.24717 	78.03918 	73.10092 	73.78603 	72.12589 	76.52857 	78.8715 	82.83311 	92.178 	79.04166 	82.07648 	77.81819 	75.78706 	81.52581 	71.00648 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,EE	21.83024 	19.52347 	20.56904 	20.00498 	16.27569 	19.55966 	21.09158 	17.90899 	18.54035 	19.18287 	18.85313 	16.98498 	17.54323 	17.14468 	17.44454 	18.75541 	20.34947 	20.71277 	20.01482 	21.78219 	21.01404 	26.93326 	36.96023 	40.13834 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,EL	107.6046 	115.1175 	118.35668 	121.22027 	127.82225 	134.69673 	138.2356 	135.34147 	138.73763 	135.81893 	135.10403 	130.90616 	130.96988 	130.44985 	127.74989 	127.31805 	121.64077 	116.87557 	113.80194 	111.62506 	108.28229 	108.49326 	107.1503 	107.47034 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,ES	335.31298 	362.35637 	369.34777 	369.63978 	381.39982 	420.97029 	455.05635 	445.85266 	452.86175 	437.85025 	421.87706 	413.46018 	396.34651 	400.00888 	383.10428 	356.37505 	345.62288 	331.47711 	337.84251 	322.09955 	304.84358 	315.20772 	305.66756 	296.36493 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,EU15	3708.66003 	3767.45742 	3808.4428 	3963.93676 	3881.19738 	4177.67469 	4266.16967 	4329.84437 	4351.77766 	4384.94549 	4386.37597 	4329.75222 	4355.30319 	4321.04283 	4301.81692 	4354.14829 	4328.50131 	4393.72267 	4306.97661 	4254.20065 	4250.32415 	4306.86616 	4389.12916 	4369.37555 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,EU28	4611.02233 	4697.06369 	4766.40765 	4918.18997 	4810.67392 	5184.0858 	5295.72432 	5352.21012 	5355.54772 	5391.243 	5388.66087 	5296.81172 	5340.7399 	5293.11391 	5278.95969 	5382.32687 	5423.03193 	5518.47861 	5408.53847 	5348.62692 	5372.30094 	5464.0197 	5642.47002 	5749.66427 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,FI	64.95812 	64.27899 	70.02666 	77.38223 	68.98914 	72.95806 	80.6626 	82.04773 	70.6369 	82.51374 	86.13143 	78.63171 	76.20278 	71.06762 	72.84344 	73.39432 	77.02916 	78.39815 	72.53204 	76.00946 	70.45819 	68.25681 	69.79234 	72.08664 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,FR	506.37931 	505.82776 	505.85872 	532.59713 	524.38974 	546.45005 	553.21554 	561.47327 	570.73066 	568.28322 	569.89807 	563.02759 	568.85644 	568.89901 	574.15671 	584.25541 	567.47084 	573.9271 	558.58992 	550.74119 	551.29148 	573.85938 	583.5434 	558.10932 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,HR	24.78483 	25.76811 	27.97512 	28.57158 	29.29362 	31.39838 	32.62368 	31.26565 	30.95851 	30.6363 	30.579 	29.32611 	28.30395 	27.21079 	27.6175 	26.65175 	26.45286 	25.18756 	24.78037 	24.27798 	25.49694 	25.25755 	27.22138 	35.46397 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,HU	57.92212 	60.49215 	64.6029 	66.18659 	65.71346 	72.12511 	73.9588 	75.70953 	76.73972 	76.84895 	77.91233 	74.88413 	76.41333 	74.33978 	77.38021 	76.73677 	77.16014 	78.66267 	76.27045 	77.58188 	78.54127 	77.76247 	87.74184 	94.70684 	102.21923 	105.35651 	109.92423 	109.38017 	111.17393 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,IE	60.57586 	61.29472 	60.85699 	65.2074 	65.66458 	71.66601 	72.11993 	73.36606 	73.87533 	71.44377 	72.28071 	71.8138 	73.93086 	70.84358 	68.60298 	67.17473 	64.50862 	63.20179 	60.80653 	59.558 	58.89994 	57.70176 	57.81644 	57.7527 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,IS	5.06591 	5.05236 	5.00835 	5.17437 	5.32516 	5.80612 	5.44771 	5.14028 	4.44662 	4.46401 	4.3584 	4.3777 	4.41488 	4.53803 	4.50369 	4.24112 	4.06658 	3.93256 	3.80142 	3.74341 	3.77984 	3.72992 	3.8939 	4.06737 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,IT	446.55714 	478.29979 	504.08914 	515.9998 	505.82362 	557.2972 	570.06036 	578.15924 	587.43604 	589.57505 	586.06233 	569.23347 	569.11247 	561.83364 	556.62038 	549.69264 	538.16584 	532.12075 	538.39361 	510.24378 	517.99681 	524.24367 	527.72339 	525.25594 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,LT	20.15896 	21.43366 	21.58658 	21.05292 	20.2593 	24.78523 	25.70561 	23.63372 	23.30734 	22.19717 	21.44175 	21.10149 	20.70937 	19.64209 	21.31535 	23.95672 	23.07697 	23.55992 	22.46958 	23.26631 	24.54502 	30.33615 	50.28378 	48.2139 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,LU	12.29726 	12.89449 	13.3609 	13.59476 	12.98334 	13.5759 	13.7721 	14.26688 	14.52033 	14.28598 	12.71618 	12.20329 	11.30904 	10.70974 	10.07154 	9.60256 	10.32578 	10.87525 	10.75361 	13.0106 	13.73613 	13.63207 	13.86493 	13.29475 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,LV	11.29352 	11.33372 	11.49339 	12.25835 	11.1181 	11.86202 	12.24017 	11.74696 	11.22119 	11.00047 	11.01317 	10.8142 	10.836 	10.22891 	10.84127 	11.64009 	12.16457 	12.73349 	12.69581 	14.09923 	15.9582 	19.54526 	24.51615 	26.40738 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,MT	3.12464 	3.48792 	3.41124 	3.34657 	3.28575 	3.35482 	3.37345 	3.26126 	3.23264 	3.13816 	3.1628 	2.98952 	2.9919 	2.92034 	2.90735 	2.80796 	2.82409 	2.80637 	2.75925 	2.72462 	2.62936 	2.55577 	2.38861 	2.21157 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,NL	206.32844 	206.56636 	210.76441 	224.08538 	212.82055 	218.85553 	219.19867 	220.4056 	224.23873 	229.92283 	228.29416 	228.45333 	229.28625 	228.9283 	229.59269 	242.78239 	241.56565 	247.45665 	238.25332 	234.70506 	234.23358 	228.48103 	228.68042 	224.05617 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,PL	396.42036 	400.36 	406.5915 	409.58888 	388.86929 	406.37909 	414.22009 	414.20496 	399.18555 	398.97843 	394.89796 	381.04752 	391.08811 	393.59588 	405.05069 	416.64941 	449.71155 	459.70788 	446.12205 	444.4278 	449.45883 	449.21602 	464.16136 	474.55071 	561.12805 	581.93751 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,PT	67.8948 	69.7078 	71.67458 	72.97358 	77.42911 	80.69365 	82.85788 	85.23683 	90.17581 	87.60156 	84.5461 	89.50753 	85.4549 	85.60306 	86.77817 	78.50645 	73.43772 	70.32328 	72.75271 	68.08367 	66.92971 	68.33668 	63.84517 	61.90588 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,RO	111.42262 	121.38015 	123.00766 	118.20063 	124.69161 	142.38438 	147.2473 	149.12897 	147.75356 	150.41612 	151.53484 	146.2601 	146.05372 	141.57402 	136.33727 	154.98357 	174.64433 	186.38705 	184.32646 	177.40317 	181.72925 	190.29471 	207.61859 	254.11486 	298.88042 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,SE	58.043 	59.51864 	63.09451 	67.11631 	61.04218 	65.44964 	67.31577 	68.88373 	68.77861 	71.18413 	71.99328 	71.60214 	70.90461 	70.64188 	71.924 	74.6318 	74.21811 	78.92249 	75.36634 	75.49397 	72.95436 	72.34812 	73.07388 	73.19082 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,SI	18.23937 	18.96531 	19.56955 	19.56762 	19.53738 	21.53872 	20.85959 	20.71133 	20.51729 	20.20115 	19.90766 	20.19455 	20.04644 	19.14216 	18.8918 	19.53012 	19.80713 	19.42333 	18.75161 	18.00827 	17.59872 	17.38861 	17.26452 	18.61096 	19.37445 	19.50595 	19.81713 	20.35763 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,SK	43.764 	43.79663 	46.276 	47.05285 	46.13128 	50.67477 	49.96618 	51.57572 	51.69183 	51.66405 	50.99057 	50.52736 	52.70469 	50.28854 	52.22693 	53.58122 	55.05041 	55.35665 	55.07833 	53.68494 	56.36606 	60.04371 	65.74264 	75.59691 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D1B-1D3_4,UK	604.27168 	617.97542 	602.81796 	647.83906 	633.93055 	694.26931 	714.87684 	727.63251 	733.08134 	739.26052 	740.4352 	732.54116 	753.26475 	750.34038 	746.36396 	774.78646 	775.02823 	798.47063 	775.57416 	780.40005 	790.54498 	809.4031 	828.4311 	819.20498 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,AT	79.59918 	79.79299 	82.58258 	84.788 	80.03227 	86.75664 	86.93308 	89.71322 	92.49555 	91.52336 	91.89908 	85.92127 	84.10721 	80.12387 	79.74647 	81.41554 	82.12383 	82.64681 	79.45634 	76.13109 	75.70386 	75.62195 	82.39548 	78.68326 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,BE	119.42413 	119.22012 	122.94875 	133.33799 	126.03573 	138.95552 	136.64769 	141.22109 	145.01744 	149.18947 	147.80589 	147.43729 	147.88302 	149.34872 	148.20963 	154.5256 	149.27471 	157.9912 	154.27021 	152.36783 	146.80193 	147.69493 	148.77637 	147.11773 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,BG	55.87214 	61.13685 	66.19192 	60.5683 	58.11806 	67.10505 	68.64793 	64.84712 	64.16523 	64.00342 	65.1502 	60.23829 	62.8195 	59.77116 	60.83346 	67.57477 	71.83054 	75.44867 	75.48337 	74.87517 	79.01466 	80.90372 	86.9192 	109.37856 	119.06282 	121.63254 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,CY	8.32521 	9.13528 	9.69811 	9.92433 	10.2008 	10.38022 	10.19738 	9.82396 	9.59602 	9.34416 	9.07496 	8.65797 	8.41225 	8.46864 	8.18989 	7.91411 	7.59494 	7.49532 	7.12362 	7.19584 	6.94001 	6.5321 	6.07192 	5.56025 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,CZ	127.14393 	130.59799 	134.62233 	135.63372 	133.68663 	142.22265 	146.92937 	146.06699 	144.41967 	146.37447 	145.55645 	142.18299 	145.60209 	146.08402 	136.53991 	145.63404 	152.17767 	155.48337 	153.40726 	152.92842 	160.4195 	168.19144 	174.67189 	193.35607 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,DE	950.67277 	928.09254 	922.71387 	942.65717 	907.87193 	975.5034 	972.6841 	1000.44093 	992.69239 	1017.77336 	1034.80602 	1038.01199 	1059.04885 	1044.35745 	1045.11128 	1078.19826 	1103.69823 	1138.12745 	1120.15248 	1123.31464 	1142.12745 	1151.09298 	1201.34804 	1247.86798 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,DK	54.58381 	52.59891 	57.39741 	62.44063 	62.13968 	65.01233 	68.602 	73.31607 	65.47739 	69.8157 	75.90134 	71.04521 	71.39824 	69.78053 	74.24019 	76.71308 	80.84048 	90.23952 	77.20724 	80.28745 	76.19059 	74.13399 	79.92481 	69.26808 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,EE	21.74109 	19.40814 	20.46453 	19.89038 	16.1738 	19.47345 	20.9365 	17.81052 	18.39229 	19.09289 	18.79708 	16.92858 	17.49415 	17.07923 	17.37711 	18.70778 	20.28138 	20.66442 	19.96044 	21.73687 	20.95966 	26.897 	36.85146 	40.02957 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,EL	105.11051 	112.57939 	116.06665 	119.11538 	125.1912 	131.63783 	135.29394 	132.46323 	136.33798 	132.69377 	132.06388 	128.57046 	128.63423 	127.93667 	124.88504 	124.76693 	119.21008 	114.36254 	111.178 	108.82685 	105.92453 	106.27809 	105.0271 	105.0081 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,ES	322.00276 	348.72177 	355.23095 	356.82007 	369.0192 	407.57142 	441.7295 	433.225 	440.82699 	426.50836 	411.55106 	403.7037 	386.1423 	389.82799 	373.65904 	347.24625 	337.37043 	323.71045 	330.5545 	315.44007 	298.47912 	308.98078 	300.08963 	290.7402 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,EU15	3580.45821 	3639.16013 	3678.52894 	3838.03854 	3755.12704 	4041.70105 	4130.43968 	4198.31673 	4225.70213 	4265.22907 	4275.25603 	4222.60793 	4245.55799 	4209.61226 	4196.47331 	4256.91393 	4238.48947 	4307.94781 	4225.83377 	4177.5795 	4177.14862 	4237.89301 	4325.60775 	4305.16848 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,EU28	4476.77564 	4562.70369 	4630.14463 	4785.9606 	4678.52077 	5041.24876 	5153.6523 	5214.55007 	5223.81456 	5266.30197 	5272.65891 	5185.31967 	5226.45252 	5177.2541 	5169.33717 	5280.68539 	5328.62823 	5428.25084 	5322.28262 	5267.17866 	5294.15208 	5390.16764 	5574.31344 	5680.15024 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,FI	62.9889 	62.36595 	68.04468 	75.70728 	67.39873 	71.14274 	78.98585 	80.59485 	69.33019 	81.21493 	85.00381 	77.54028 	75.09851 	69.99022 	71.73508 	72.35883 	76.01852 	77.42539 	71.6235 	75.16944 	69.66027 	67.40775 	68.83185 	71.06593 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,FR	490.1908 	489.50178 	489.09806 	516.44724 	508.31728 	528.93515 	535.8034 	544.73022 	554.86422 	552.64803 	555.27559 	548.49453 	554.40147 	554.43998 	560.25127 	571.6617 	555.80608 	562.54774 	547.84499 	540.09979 	541.0524 	564.0006 	575.07624 	549.36324 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,HR	24.49278 	25.50509 	27.71929 	28.32605 	29.06335 	31.12923 	32.38315 	31.03268 	30.72927 	30.44635 	30.41534 	29.16089 	28.13215 	27.03908 	27.41721 	26.44209 	26.26009 	25.00912 	24.59106 	24.08723 	25.35586 	25.20015 	27.15225 	35.11598 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,HU	57.42846 	59.98638 	63.90633 	65.49305 	65.01689 	71.31043 	73.12898 	74.90999 	75.94927 	76.16459 	77.31286 	74.27255 	75.7654 	73.64964 	76.76267 	76.16162 	76.61803 	78.09331 	75.7344 	77.02463 	78.17178 	77.35967 	87.36024 	94.22227 	101.76192 	104.91737 	109.49115 	108.938 	110.73478 
MIO_T,GHG,CRF_1-6X1D_4,IE	58.75473 	59.53575 	58.76229 	62.86955 	63.40194 	68.79959 	69.03707 	70.45626 	71.34857 	69.26846 	69.98616 	69.46311 	71.72009 	69.01495 	67.02995 	65.84619 	63.21827 	62.13491 	59.64397 	58.36014 	57.54758 	56.79048 	56.76906 	56.67215 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,IS	4.55963 	4.61126 	4.58743 	4.79801 	4.99208 	5.37931 	4.93739 	4.64157 	4.02598 	4.08492 	4.0262 	4.06859 	4.06659 	4.13127 	4.14119 	3.90379 	3.77515 	3.6617 	3.56583 	3.5303 	3.58466 	3.52678 	3.67244 	3.84824 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,IT	437.2675 	468.91336 	494.29222 	506.48919 	496.78659 	547.13689 	559.55391 	568.25496 	578.25778 	580.88907 	577.46828 	561.85601 	561.02719 	553.74238 	549.15648 	542.89062 	531.90645 	525.98497 	532.6715 	504.84486 	512.87027 	519.26148 	522.69284 	521.05831 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,LT	19.9461 	21.24178 	21.41822 	20.90634 	20.14842 	24.55387 	25.50585 	23.47425 	23.16726 	22.0919 	21.34748 	21.01735 	20.61503 	19.57128 	21.24046 	23.87572 	22.98663 	23.46354 	22.35142 	23.1515 	24.43677 	30.14033 	49.79963 	47.81163 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,LU	11.14219 	11.74465 	12.10292 	12.26771 	11.68542 	12.22111 	12.4262 	13.01472 	13.18236 	12.96921 	11.50601 	11.04163 	10.23684 	9.71841 	9.03145 	8.68074 	9.56535 	10.23962 	10.16865 	12.49456 	13.32934 	13.22075 	13.43948 	12.88771 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,LV	10.91373 	10.96665 	11.13056 	11.89694 	10.80302 	11.56285 	11.99185 	11.54331 	11.03979 	10.8509 	10.89064 	10.72939 	10.75433 	10.14724 	10.75018 	11.549 	12.06406 	12.63297 	12.61728 	14.0207 	15.87339 	19.46045 	24.21461 	26.18437 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,MT	2.78844 	3.17144 	3.07766 	3.02543 	2.99899 	3.05177 	3.07409 	2.97732 	2.955 	2.86525 	2.89376 	2.71779 	2.6975 	2.57332 	2.54512 	2.45858 	2.46007 	2.45775 	2.41403 	2.43974 	2.35638 	2.30349 	2.18539 	2.00033 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,NL	195.80703 	196.26799 	200.04897 	213.79164 	202.27165 	207.47156 	207.97014 	209.24634 	213.22908 	219.22853 	218.31283 	218.32992 	219.58301 	218.96602 	219.62504 	233.39805 	232.68421 	239.22548 	230.59049 	228.1149 	227.96635 	222.78422 	223.79433 	219.47706 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,PL	394.89152 	398.81196 	405.15111 	408.1096 	387.45761 	404.8167 	412.92967 	412.97194 	398.26849 	398.16076 	394.06537 	380.2776 	390.30326 	392.7991 	404.30166 	415.81085 	448.88792 	458.78875 	445.34019 	443.70265 	448.74262 	448.49684 	463.49888 	473.90911 	559.69564 	580.89603 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,PT	65.07146 	66.95592 	68.94415 	70.33899 	75.03482 	78.06058 	80.31494 	82.82719 	87.89818 	85.40808 	82.50923 	87.65359 	83.50454 	83.60166 	84.83372 	76.74346 	71.77117 	68.70788 	71.1217 	66.51818 	65.37287 	66.6936 	62.29203 	60.42562 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,RO	110.92905 	120.97712 	122.56556 	117.70563 	124.24891 	141.96663 	146.87489 	148.66074 	147.37353 	149.94826 	151.13443 	145.92994 	145.66723 	141.14157 	135.89086 	154.62474 	174.22263 	186.09191 	183.69801 	176.84141 	180.86915 	189.44514 	207.05332 	253.31798 	298.01854 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,SE	55.77413 	57.32542 	60.79415 	64.9816 	58.93079 	62.96304 	65.09803 	66.85821 	66.82407 	69.38732 	70.40371 	69.96702 	69.00632 	68.68721 	70.01702 	72.93379 	72.63474 	77.42528 	73.90847 	74.12383 	71.70619 	71.43333 	71.9695 	71.83685 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,SI	18.16582 	18.89833 	19.49983 	19.49393 	19.45896 	21.43402 	20.76538 	20.64091 	20.45586 	20.14439 	19.83178 	20.11495 	19.96924 	19.07397 	18.83267 	19.48081 	19.75195 	19.37095 	18.69494 	17.9553 	17.55131 	17.3554 	17.24353 	18.56249 	19.32413 	19.45255 	19.75879 	20.30004 	: 
MIO_T,GHG,CRF_1-6X1D_4,SK	43.67916 	43.70655 	46.17024 	46.94835 	46.0183 	50.54083 	49.84758 	51.4736 	51.60076 	51.58557 	50.93252 	50.48345 	52.66239 	50.24358 	52.18267 	53.53736 	55.00285 	55.30295 	55.03282 	53.63971 	56.31238 	59.98891 	65.68337 	75.53316 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1-6X1D_4,UK	572.06831 	585.5436 	569.5013 	615.98609 	601.00981 	659.53325 	679.35984 	691.95443 	697.91994 	706.71142 	710.76314 	703.57193 	723.76617 	720.07621 	718.94164 	749.53488 	752.3669 	777.17858 	755.44173 	761.48587 	772.41587 	792.49807 	813.18099 	803.69628 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1A1,AT	11.31984 	12.52431 	13.87529 	14.14955 	12.74178 	13.77341 	13.97507 	15.24662 	16.36378 	16.40748 	16.36675 	13.54255 	13.88738 	12.27517 	12.58027 	13.05814 	13.92542 	13.85689 	12.96997 	11.80898 	11.51296 	11.36092 	14.67795 	13.84188 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1A1,BE	21.38552 	23.45183 	23.14993 	26.57759 	25.97 	25.53031 	27.63119 	28.31255 	29.43963 	29.69655 	29.21954 	28.06654 	26.62568 	28.67221 	26.78199 	30.57881 	27.84022 	28.95235 	29.61577 	30.38329 	28.97459 	29.48374 	30.7069 	30.80551 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1A1,BG	27.39027 	31.62871 	36.42197 	31.63828 	29.69412 	32.31969 	30.78968 	27.44482 	27.14808 	26.93662 	27.22853 	25.33894 	28.02832 	24.13377 	24.29746 	27.89147 	29.09867 	27.13199 	27.30151 	26.79794 	29.12121 	28.83999 	30.51025 	38.81309 	41.92077 	42.26012 	: 	: 	: 
MIO_T,GHG,CRF_1A1,CY	2.83901 	3.5574 	3.72228 	3.88067 	4.00556 	3.98003 	3.81394 	3.6652 	3.48329 	3.29441 	3.23533 	3.00837 	2.84661 	2.96418 	2.83609 	2.65187 	2.41877 	2.28853 	2.17315 	2.37867 	2.25035 	2.12774 	1.83009 	1.76717 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1A1,CZ	55.91961 	59.23649 	61.58203 	61.91716 	57.44407 	61.51749 	66.247 	62.59852 	63.14921 	62.55165 	62.43271 	62.78306 	64.2277 	62.04525 	58.20965 	60.70999 	62.85031 	66.55984 	61.82725 	54.94971 	54.3013 	54.68992 	55.52464 	56.90029 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1A1,DE	361.65425 	363.5482 	353.50345 	356.18279 	343.62862 	367.71646 	387.94457 	380.65786 	378.79007 	383.39873 	386.13333 	371.60073 	370.3305 	357.41463 	344.29431 	355.83906 	353.27123 	373.92039 	366.87737 	376.97498 	379.76522 	390.61664 	413.16398 	427.35289 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1A1,DK	19.00601 	16.77716 	20.06618 	24.01507 	24.161 	24.24706 	26.35722 	31.06058 	23.14851 	26.40011 	32.3063 	27.57002 	27.35914 	26.0455 	29.09358 	32.18485 	35.81339 	44.97873 	32.56709 	35.96538 	31.84364 	30.221 	35.14986 	26.24795 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1A1,EE	15.34561 	13.08809 	14.54066 	14.24101 	10.69215 	12.6081 	13.90378 	11.65894 	12.39566 	13.17483 	13.25163 	11.4537 	11.73213 	11.91667 	12.3587 	12.93199 	14.50588 	14.92987 	14.40762 	15.93378 	15.6754 	19.90428 	26.33201 	28.8501 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1A1,EL	49.3678 	54.68804 	54.01592 	52.21141 	54.6676 	58.21486 	59.57177 	56.0866 	58.26111 	57.43893 	56.11793 	54.87117 	55.45042 	54.93209 	50.47498 	50.17693 	47.64717 	44.19866 	45.02201 	46.25901 	44.2746 	44.37584 	42.08681 	43.25276 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1A1,ES	72.28405 	91.96426 	87.12455 	74.76738 	91.09139 	108.73731 	125.61303 	120.15227 	125.20277 	115.33849 	105.7221 	112.67061 	98.82834 	105.39088 	99.89511 	84.76067 	85.37101 	72.96807 	85.80795 	80.07299 	80.00528 	85.78703 	78.04643 	77.66453 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1A1,EU15	993.43713 	1057.44332 	1043.21155 	1075.31532 	1066.15298 	1162.74045 	1223.2891 	1223.01626 	1216.8337 	1220.24093 	1224.29297 	1190.40876 	1158.8874 	1132.27057 	1099.40362 	1120.86981 	1085.77577 	1120.48544 	1105.08139 	1095.77852 	1086.65348 	1133.15502 	1161.80916 	1171.24147 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1A1,EU28	1331.29796 	1412.57962 	1417.40041 	1440.95788 	1417.70001 	1541.86635 	1616.74563 	1608.96847 	1597.06663 	1604.49223 	1618.99585 	1567.74714 	1550.75073 	1510.56553 	1478.51534 	1522.24342 	1505.15724 	1552.4973 	1522.0916 	1520.32497 	1515.8537 	1583.21115 	1622.54648 	1659.94681 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1A1,FI	22.06678 	20.72317 	24.77393 	30.63252 	25.35281 	24.2711 	30.79422 	32.83885 	21.96587 	33.23052 	37.3126 	30.26101 	27.46131 	22.28194 	23.59578 	24.14322 	27.39189 	29.78211 	24.03187 	26.34559 	21.35511 	18.60567 	18.78639 	18.96804 	: 	: 	: 	: 	: 
